station,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,feel,date,time
EGAA,9.0,8.0,93.45,120.0,2.57222,0.0,0.751586,,6.21,,7.6,20230401,00:50
EGAA,8.0,7.0,93.4,130.0,2.057776,0.0,0.751586,,6.21,,6.8,20230401,01:20
EGAA,8.0,7.0,93.4,130.0,1.543332,0.0,0.751586,,6.21,,7.3,20230401,01:50
EGAA,8.0,7.0,93.4,,1.028888,0.0,0.752348,,6.21,,8.0,20230401,02:20
EGAA,8.0,7.0,93.4,,0.514444,0.0,0.752348,,6.21,,8.0,20230401,02:50
EGAA,8.0,7.0,93.4,,1.028888,0.0,0.752348,,6.21,,8.0,20230401,03:20
EGAA,8.0,6.0,87.19,140.0,2.057776,0.0,0.752348,,6.21,,6.8,20230401,03:50
EGAA,8.0,7.0,93.4,110.0,2.057776,0.0,0.75311,,6.21,,6.8,20230401,04:20
EGAA,7.0,6.0,93.35,120.0,2.57222,0.0,0.75311,,6.21,,5.2,20230401,04:50
EGAA,7.0,6.0,93.35,110.0,2.57222,0.0,0.753872,,6.21,,5.2,20230401,05:20
EGAA,7.0,5.0,87.09,110.0,2.057776,0.0,0.753872,,6.21,,5.6,20230401,05:50
EGAA,7.0,5.0,87.09,110.0,1.543332,0.0,0.754634,,6.21,,6.2,20230401,06:20
EGAA,7.0,6.0,93.35,,1.028888,0.0,0.754634,,6.21,,7.0,20230401,06:50
EGAA,7.0,6.0,93.35,80.0,1.028888,0.0,0.755396,,6.21,,7.0,20230401,07:20
EGAA,7.0,6.0,93.35,80.0,2.057776,0.0,0.755396,,6.21,,5.6,20230401,07:50
EGAA,7.0,6.0,93.35,50.0,3.601108,0.0,0.756158,,6.21,,4.5,20230401,08:20
EGAA,7.0,6.0,93.35,60.0,3.086664,0.0,0.75692,,6.21,,4.8,20230401,08:50
EGAA,7.0,6.0,93.35,80.0,2.57222,0.0,0.75692,,6.21,,5.2,20230401,09:20
EGAA,7.0,6.0,93.35,90.0,1.543332,0.0,0.757682,,6.21,,6.2,20230401,09:50
EGAA,8.0,6.0,87.19,,1.028888,0.0,0.757682,,6.21,,8.0,20230401,10:20
EGAA,8.0,6.0,87.19,,1.028888,0.0,0.757682,,6.21,,8.0,20230401,10:50
EGAA,8.0,6.0,87.19,,1.028888,0.0,0.75819,,6.21,,8.0,20230401,11:20
EGAA,9.0,6.0,81.47,,1.028888,0.0,0.75819,,6.21,,9.0,20230401,11:50
EGAA,9.0,6.0,81.47,10.0,1.543332,0.0,0.758952,,6.21,,8.5,20230401,12:20
EGAA,9.0,6.0,81.47,320.0,2.057776,0.0,0.758952,,6.21,,8.0,20230401,12:50
EGAA,9.0,7.0,87.28,310.0,1.543332,0.0,0.759714,,6.21,,8.5,20230401,13:20
EGAA,9.0,6.0,81.47,30.0,2.57222,0.0,0.759714,,6.21,,7.6,20230401,13:50
EGAA,9.0,5.0,76.01,50.0,2.057776,0.0,0.760476,,6.21,,8.0,20230401,14:20
EGAA,9.0,6.0,81.47,70.0,2.057776,0.0,0.760476,,6.21,,8.0,20230401,14:50
EGAA,9.0,6.0,81.47,80.0,2.57222,0.0,0.761238,,6.21,,7.6,20230401,15:20
EGAA,9.0,6.0,81.47,70.0,3.086664,0.0,0.761238,,6.21,,7.2,20230401,15:50
EGAA,9.0,5.0,76.01,80.0,3.086664,0.0,0.762,,6.21,,7.2,20230401,16:20
EGAA,8.0,5.0,81.34,90.0,2.57222,0.0,0.762,,6.21,,6.4,20230401,16:50
EGAA,8.0,5.0,81.34,80.0,2.57222,0.0,0.762762,,6.21,,6.4,20230401,17:20
EGAA,8.0,5.0,81.34,60.0,2.057776,0.0,0.763524,,6.21,,6.8,20230401,17:50
EGAA,7.0,5.0,87.09,50.0,2.057776,0.0,0.763524,,6.21,,5.6,20230401,18:20
EGAA,7.0,5.0,87.09,50.0,1.543332,0.0,0.7642859999999999,,6.21,,6.2,20230401,18:50
EGAA,7.0,5.0,87.09,40.0,1.543332,0.0,0.7642859999999999,,5.59,,6.2,20230401,19:20
EGAA,7.0,5.0,87.09,20.0,1.543332,0.0,0.765048,,6.21,,6.2,20230401,19:50
EGAA,7.0,5.0,87.09,60.0,3.086664,0.0,0.765048,,6.21,,4.8,20230401,20:20
EGAA,7.0,5.0,87.09,,1.028888,0.0,0.7658099999999999,,6.21,,7.0,20230401,20:50
EGAA,7.0,5.0,87.09,,1.028888,0.0,0.7658099999999999,,6.21,,7.0,20230401,21:20
EGAA,7.0,5.0,87.09,20.0,1.028888,0.0,0.7665719999999999,,6.21,,7.0,20230401,21:50
EGAA,7.0,5.0,87.09,30.0,1.543332,0.0,0.7665719999999999,,6.21,,6.2,20230401,22:20
EGAA,7.0,5.0,87.09,,1.028888,0.0,0.7665719999999999,,6.21,,7.0,20230401,22:50
EGAA,7.0,5.0,87.09,300.0,2.057776,0.0,0.767334,,6.21,,5.6,20230401,23:20
EGAA,7.0,6.0,93.35,300.0,1.543332,0.0,0.767334,,4.35,,6.2,20230401,23:50
EGAA,6.0,6.0,100.0,,0.514444,0.0,0.767334,,2.17,,6.0,20230402,00:20
EGAA,6.0,6.0,100.0,,0.514444,0.0,0.767334,,1.74,,6.0,20230402,00:50
EGAA,6.0,6.0,100.0,,0.514444,0.0,0.7680959999999999,,1.37,,6.0,20230402,01:20
EGAA,6.0,6.0,100.0,,1.028888,0.0,0.7680959999999999,,2.55,,6.0,20230402,01:50
EGAA,7.0,6.0,93.35,,0.514444,0.0,0.7688579999999999,,1.55,,7.0,20230402,02:20
EGAA,7.0,7.0,100.0,330.0,2.57222,0.0,0.7688579999999999,,2.36,,5.2,20230402,02:50
EGAA,7.0,6.0,93.35,10.0,2.57222,0.0,0.7688579999999999,,6.21,,5.2,20230402,03:20
EGAA,6.0,6.0,100.0,350.0,2.57222,0.0,0.7688579999999999,,6.21,,4.0,20230402,03:50
EGAA,6.0,5.0,93.3,360.0,2.057776,0.0,0.76962,,6.21,,4.5,20230402,04:20
EGAA,6.0,5.0,93.3,10.0,1.543332,0.0,0.76962,,6.21,,5.0,20230402,04:50
EGAA,6.0,6.0,100.0,20.0,2.57222,0.0,0.76962,,6.21,,4.0,20230402,05:20
EGAA,6.0,5.0,93.3,20.0,1.543332,0.0,0.76962,,6.21,,5.0,20230402,05:50
EGAA,7.0,5.0,87.09,,1.028888,0.0,0.7703819999999999,,6.21,,7.0,20230402,06:20
EGAA,7.0,5.0,87.09,350.0,1.543332,0.0,0.7703819999999999,,6.21,,6.2,20230402,06:50
EGAA,7.0,5.0,87.09,340.0,1.543332,0.0,0.7703819999999999,,6.21,,6.2,20230402,07:20
EGAA,7.0,5.0,87.09,,1.028888,0.0,0.7711439999999999,,6.21,,7.0,20230402,07:50
EGAA,8.0,6.0,87.19,10.0,2.057776,0.0,0.7711439999999999,,6.21,,6.8,20230402,08:20
EGAA,9.0,6.0,81.47,350.0,2.057776,0.0,0.7711439999999999,,6.21,,8.0,20230402,08:50
EGAA,10.0,6.0,76.18,330.0,2.57222,0.0,0.7711439999999999,,6.21,,10.0,20230402,09:20
EGAA,10.0,6.0,76.18,350.0,2.57222,0.0,0.7711439999999999,,6.21,,10.0,20230402,09:50
EGAA,9.0,6.0,81.47,340.0,3.086664,0.0,0.771906,,6.21,,7.2,20230402,10:20
EGAA,10.0,4.0,66.27,360.0,2.57222,0.0,0.771906,,6.21,,10.0,20230402,10:50
EGAA,10.0,4.0,66.27,360.0,2.57222,0.0,0.771906,,6.21,,10.0,20230402,11:20
EGAA,10.0,4.0,66.27,,1.028888,0.0,0.771906,,6.21,,10.0,20230402,11:50
EGAA,10.0,6.0,76.18,100.0,2.57222,0.0,0.771906,,6.21,,10.0,20230402,12:20
EGAA,10.0,6.0,76.18,130.0,2.57222,0.0,0.771906,,6.21,,10.0,20230402,12:50
EGAA,10.0,5.0,71.07,120.0,2.057776,0.0,0.771906,,6.21,,10.0,20230402,13:20
EGAA,10.0,5.0,71.07,150.0,1.543332,0.0,0.771906,,6.21,,10.0,20230402,13:50
EGAA,10.0,6.0,76.18,200.0,2.057776,0.0,0.771906,,6.21,,10.0,20230402,14:20
EGAA,10.0,5.0,71.07,180.0,1.543332,0.0,0.771906,,6.21,,10.0,20230402,14:50
EGAA,10.0,6.0,76.18,140.0,2.057776,0.0,0.771906,,6.21,,10.0,20230402,15:20
EGAA,10.0,6.0,76.18,,1.028888,0.0,0.771906,,6.21,,10.0,20230402,15:50
EGAA,10.0,6.0,76.18,120.0,2.57222,0.0,0.771906,,6.21,,10.0,20230402,16:20
EGAA,10.0,6.0,76.18,120.0,3.601108,0.0,0.771906,,6.21,,10.0,20230402,16:50
EGAA,10.0,6.0,76.18,120.0,3.601108,0.0,0.771906,,6.21,,10.0,20230402,17:20
EGAA,9.0,5.0,76.01,130.0,3.086664,0.0,0.771906,,6.21,,7.2,20230402,17:50
EGAA,8.0,5.0,81.34,120.0,2.57222,0.0,0.771906,,6.21,,6.4,20230402,18:20
EGAA,8.0,4.0,75.84,120.0,3.086664,0.0,0.771906,,6.21,,6.0,20230402,18:50
EGAA,7.0,4.0,81.2,140.0,3.086664,0.0,0.771906,,6.21,,4.8,20230402,19:20
EGAA,7.0,5.0,87.09,150.0,5.14444,0.0,0.771906,,6.21,,3.8,20230402,19:50
EGAA,7.0,5.0,87.09,150.0,4.629996,0.0,0.771906,,6.21,,4.0,20230402,20:20
EGAA,6.0,4.0,86.99,140.0,4.629996,0.0,0.771906,,6.21,,2.7,20230402,20:50
EGAA,6.0,4.0,86.99,140.0,4.115552,0.0,0.771906,,6.21,,3.0,20230402,21:20
EGAA,6.0,4.0,86.99,140.0,4.115552,0.0,0.771906,,6.21,,3.0,20230402,21:50
EGAA,6.0,4.0,86.99,130.0,3.601108,0.0,0.771906,,6.21,,3.3,20230402,22:20
EGAA,6.0,4.0,86.99,120.0,3.601108,0.0,0.771906,,6.21,,3.3,20230402,22:50
EGAA,6.0,4.0,86.99,140.0,3.086664,0.0,0.771906,,6.21,,3.6,20230402,23:20
EGAA,6.0,4.0,86.99,140.0,4.629996,0.0,0.771906,,6.21,,2.7,20230402,23:50
EGAA,6.0,4.0,86.99,140.0,4.629996,0.0,0.7711439999999999,,6.21,,2.7,20230403,00:20
EGAA,6.0,5.0,93.3,140.0,4.115552,0.0,0.7711439999999999,,6.21,,3.0,20230403,00:50
EGAA,6.0,4.0,86.99,150.0,4.629996,0.0,0.7711439999999999,,6.21,,2.7,20230403,01:20
EGAA,6.0,4.0,86.99,150.0,4.115552,0.0,0.7711439999999999,,6.21,,3.0,20230403,01:50
EGAA,6.0,5.0,93.3,140.0,4.115552,0.0,0.7711439999999999,,6.21,,3.0,20230403,02:20
EGAA,6.0,4.0,86.99,140.0,3.086664,0.0,0.7711439999999999,,6.21,,3.6,20230403,02:50
EGAA,6.0,5.0,93.3,140.0,3.601108,0.0,0.7711439999999999,,6.21,,3.3,20230403,03:20
EGAA,6.0,5.0,93.3,130.0,3.601108,0.0,0.7703819999999999,,6.21,,3.3,20230403,03:50
EGAA,7.0,5.0,87.09,130.0,4.115552,0.0,0.7703819999999999,,6.21,,4.2,20230403,04:20
EGAA,7.0,5.0,87.09,140.0,4.629996,0.0,0.7703819999999999,,6.21,,4.0,20230403,04:50
EGAA,7.0,5.0,87.09,140.0,4.629996,0.0,0.7703819999999999,,6.21,,4.0,20230403,05:20
EGAA,7.0,5.0,87.09,140.0,5.14444,0.0,0.7703819999999999,,6.21,,3.8,20230403,05:50
EGAA,7.0,5.0,87.09,150.0,5.14444,0.0,0.7703819999999999,,6.21,,3.8,20230403,06:20
EGAA,7.0,5.0,87.09,150.0,5.14444,0.0,0.7703819999999999,,6.21,,3.8,20230403,06:50
EGAA,7.0,5.0,87.09,150.0,5.6588840000000005,0.0,0.7703819999999999,,6.21,,3.6,20230403,07:20
EGAA,8.0,5.0,81.34,150.0,6.173328,0.0,0.7703819999999999,,6.21,,4.6,20230403,07:50
EGAA,8.0,6.0,87.19,150.0,5.6588840000000005,0.0,0.7703819999999999,,6.21,,4.8,20230403,08:20
EGAA,9.0,6.0,81.47,160.0,6.173328,0.0,0.7703819999999999,,6.21,,5.9,20230403,08:50
EGAA,9.0,5.0,76.01,160.0,6.687772,0.0,0.7703819999999999,,6.21,,5.7,20230403,09:20
EGAA,9.0,6.0,81.47,160.0,6.687772,0.0,0.7703819999999999,,6.21,,5.7,20230403,09:50
EGAA,9.0,5.0,76.01,160.0,7.202216,0.0,0.7703819999999999,,6.21,,5.6,20230403,10:20
EGAA,10.0,5.0,71.07,150.0,7.71666,0.0,0.7703819999999999,,6.21,,10.0,20230403,10:50
EGAA,10.0,5.0,71.07,150.0,8.745548,0.0,0.7703819999999999,,6.21,,10.0,20230403,11:20
EGAA,9.0,5.0,76.01,160.0,8.745548,0.0,0.7703819999999999,,6.21,,5.2,20230403,11:50
EGAA,9.0,5.0,76.01,150.0,7.202216,0.0,0.7703819999999999,,6.21,,5.6,20230403,12:20
EGAA,9.0,5.0,76.01,160.0,7.202216,0.0,0.7703819999999999,,6.21,,5.6,20230403,12:50
EGAA,9.0,5.0,76.01,150.0,7.202216,0.0,0.76962,,6.21,,5.6,20230403,13:20
EGAA,10.0,6.0,76.18,150.0,6.173328,0.0,0.76962,,6.21,,10.0,20230403,13:50
EGAA,9.0,5.0,76.01,150.0,7.202216,0.0,0.76962,,6.21,,5.6,20230403,14:20
EGAA,10.0,6.0,76.18,150.0,7.202216,0.0,0.7688579999999999,,6.21,,10.0,20230403,14:50
EGAA,10.0,6.0,76.18,160.0,6.687772,0.0,0.7688579999999999,,6.21,,10.0,20230403,15:20
EGAA,10.0,6.0,76.18,150.0,7.202216,0.0,0.7688579999999999,,6.21,,10.0,20230403,15:50
EGAA,9.0,6.0,81.47,150.0,6.173328,0.0,0.7688579999999999,,6.21,,5.9,20230403,16:20
EGAA,9.0,6.0,81.47,150.0,6.687772,0.0,0.7688579999999999,,6.21,,5.7,20230403,16:50
EGAA,9.0,5.0,76.01,160.0,5.14444,0.0,0.7688579999999999,,6.21,,6.3,20230403,17:20
EGAA,8.0,5.0,81.34,150.0,4.629996,0.0,0.7688579999999999,,6.21,,5.2,20230403,17:50
EGAA,8.0,5.0,81.34,140.0,5.6588840000000005,0.0,0.7688579999999999,,6.21,,4.8,20230403,18:20
EGAA,7.0,5.0,87.09,150.0,5.14444,0.0,0.7688579999999999,,6.21,,3.8,20230403,18:50
EGAA,7.0,5.0,87.09,150.0,5.6588840000000005,0.0,0.7688579999999999,,6.21,,3.6,20230403,19:20
EGAA,7.0,5.0,87.09,150.0,5.14444,0.0,0.7688579999999999,,6.21,,3.8,20230403,19:50
EGAA,6.0,5.0,93.3,150.0,5.14444,0.0,0.76962,,6.21,,2.5,20230403,20:20
EGAA,6.0,5.0,93.3,150.0,4.629996,0.0,0.76962,,6.21,,2.7,20230403,20:50
EGAA,6.0,5.0,93.3,140.0,4.629996,0.0,0.7688579999999999,,6.21,,2.7,20230403,21:20
EGAA,6.0,4.0,86.99,150.0,3.086664,0.0,0.7688579999999999,,6.21,,3.6,20230403,21:50
EGAA,6.0,4.0,86.99,150.0,3.601108,0.0,0.7688579999999999,,6.21,,3.3,20230403,22:20
EGAA,6.0,4.0,86.99,160.0,4.115552,0.0,0.7688579999999999,,6.21,,3.0,20230403,22:50
EGAA,6.0,4.0,86.99,160.0,4.115552,0.0,0.7688579999999999,,6.21,,3.0,20230403,23:20
EGAA,6.0,4.0,86.99,160.0,3.601108,0.0,0.7688579999999999,,6.21,,3.3,20230403,23:50
EGAA,6.0,4.0,86.99,170.0,3.601108,0.0,0.7688579999999999,,6.21,,3.3,20230404,00:20
EGAA,6.0,4.0,86.99,160.0,3.601108,0.0,0.7688579999999999,,6.21,,3.3,20230404,00:50
EGAA,6.0,4.0,86.99,150.0,3.086664,0.0,0.7688579999999999,,6.21,,3.6,20230404,01:20
EGAA,6.0,4.0,86.99,160.0,4.115552,0.0,0.7680959999999999,,6.21,,3.0,20230404,01:50
EGAA,6.0,4.0,86.99,160.0,4.629996,0.0,0.7680959999999999,,6.21,,2.7,20230404,02:20
EGAA,6.0,4.0,86.99,170.0,3.601108,0.0,0.7680959999999999,,6.21,,3.3,20230404,02:50
EGAA,6.0,4.0,86.99,180.0,4.629996,0.0,0.7680959999999999,,6.21,,2.7,20230404,03:20
EGAA,6.0,4.0,86.99,170.0,4.629996,0.0,0.7680959999999999,,6.21,,2.7,20230404,03:50
EGAA,6.0,3.0,81.07,180.0,5.14444,0.0,0.7680959999999999,,6.21,,2.5,20230404,04:20
EGAA,7.0,3.0,75.68,170.0,4.115552,0.0,0.7680959999999999,,6.21,,4.2,20230404,04:50
EGAA,7.0,4.0,81.2,170.0,4.629996,0.0,0.767334,,6.21,,4.0,20230404,05:20
EGAA,7.0,4.0,81.2,180.0,4.115552,0.0,0.767334,,6.21,,4.2,20230404,05:50
EGAA,7.0,4.0,81.2,180.0,4.629996,0.0,0.767334,,6.21,,4.0,20230404,06:20
EGAA,7.0,4.0,81.2,170.0,4.115552,0.0,0.767334,,6.21,,4.2,20230404,06:50
EGAA,7.0,3.0,75.68,190.0,5.14444,0.0,0.767334,,6.21,,3.8,20230404,07:20
EGAA,8.0,4.0,75.84,190.0,5.14444,0.0,0.767334,,6.21,,5.0,20230404,07:50
EGAA,8.0,4.0,75.84,190.0,6.173328,0.0,0.767334,,6.21,,4.6,20230404,08:20
EGAA,8.0,4.0,75.84,190.0,6.173328,0.0,0.767334,,6.21,,4.6,20230404,08:50
EGAA,9.0,4.0,70.88,190.0,6.173328,0.0,0.767334,,6.21,,5.9,20230404,09:20
EGAA,9.0,5.0,76.01,200.0,6.687772,0.0,0.767334,,6.21,,5.7,20230404,09:50
EGAA,9.0,5.0,76.01,200.0,6.173328,0.0,0.7665719999999999,,6.21,11.317768000000001,5.9,20230404,10:20
EGAA,10.0,5.0,71.07,190.0,6.687772,0.0,0.7665719999999999,,6.21,,10.0,20230404,10:50
EGAA,10.0,5.0,71.07,180.0,7.71666,0.0,0.7665719999999999,,6.21,,10.0,20230404,11:20
EGAA,11.0,6.0,71.26,200.0,6.687772,0.0,0.7658099999999999,,6.21,,11.0,20230404,11:50
EGAA,12.0,6.0,66.7,180.0,5.6588840000000005,0.0,0.7658099999999999,,6.21,,12.0,20230404,12:20
EGAA,12.0,6.0,66.7,180.0,6.173328,0.0,0.7658099999999999,,6.21,,12.0,20230404,12:50
EGAA,13.0,6.0,62.46,190.0,5.6588840000000005,0.0,0.765048,,6.21,,13.0,20230404,13:20
EGAA,12.0,6.0,66.7,190.0,6.173328,0.0,0.765048,,6.21,,12.0,20230404,13:50
EGAA,12.0,6.0,66.7,190.0,6.173328,0.0,0.765048,,6.21,,12.0,20230404,14:20
EGAA,12.0,6.0,66.7,190.0,5.6588840000000005,0.0,0.7642859999999999,,6.21,,12.0,20230404,14:50
EGAA,12.0,6.0,66.7,200.0,6.687772,0.0,0.7642859999999999,,6.21,,12.0,20230404,15:20
EGAA,11.0,6.0,71.26,180.0,6.173328,0.0,0.7642859999999999,,6.21,,11.0,20230404,15:50
EGAA,11.0,7.0,76.34,180.0,6.173328,0.0,0.763524,,6.21,,11.0,20230404,16:20
EGAA,11.0,6.0,71.26,180.0,6.173328,0.0,0.763524,,6.21,,11.0,20230404,16:50
EGAA,11.0,7.0,76.34,170.0,5.6588840000000005,0.0,0.763524,,6.21,,11.0,20230404,17:20
EGAA,11.0,7.0,76.34,170.0,4.115552,0.0,0.763524,,6.21,,11.0,20230404,17:50
EGAA,11.0,7.0,76.34,170.0,3.601108,0.0,0.763524,,6.21,,11.0,20230404,18:20
EGAA,10.0,7.0,81.61,170.0,3.601108,0.0,0.763524,,6.21,,10.0,20230404,18:50
EGAA,10.0,7.0,81.61,180.0,5.14444,0.0,0.762762,,6.21,,10.0,20230404,19:20
EGAA,10.0,6.0,76.18,180.0,4.629996,0.0,0.762762,,6.21,,10.0,20230404,19:50
EGAA,10.0,7.0,81.61,200.0,5.14444,0.0,0.762762,,6.21,,10.0,20230404,20:20
EGAA,9.0,7.0,87.28,190.0,5.14444,0.0,0.762762,,6.21,,6.3,20230404,20:50
EGAA,9.0,7.0,87.28,180.0,5.6588840000000005,0.0,0.762762,,6.21,,6.1,20230404,21:20
EGAA,9.0,7.0,87.28,190.0,5.14444,0.0,0.762762,,4.97,,6.3,20230404,21:50
EGAA,9.0,8.0,93.45,190.0,4.629996,0.0,0.762,,4.35,,6.5,20230404,22:20
EGAA,9.0,8.0,93.45,190.0,5.14444,0.0,0.762,,4.35,,6.3,20230404,22:50
EGAA,9.0,8.0,93.45,190.0,5.6588840000000005,0.0,0.762,,5.59,,6.1,20230404,23:20
EGAA,9.0,8.0,93.45,190.0,6.173328,0.0,0.762,,6.21,,5.9,20230404,23:50
EGAA,9.0,8.0,93.45,190.0,5.14444,0.0,0.762,,6.21,,6.3,20230405,00:20
EGAA,9.0,8.0,93.45,190.0,4.629996,0.0,0.761238,,4.35,,6.5,20230405,00:50
EGAA,9.0,8.0,93.45,190.0,5.14444,0.0,0.761238,,6.21,,6.3,20230405,01:20
EGAA,9.0,8.0,93.45,190.0,5.14444,0.0,0.761238,,6.21,,6.3,20230405,01:50
EGAA,9.0,8.0,93.45,200.0,5.14444,0.0,0.760476,,6.21,,6.3,20230405,02:20
EGAA,9.0,9.0,100.0,200.0,5.6588840000000005,0.0,0.760476,,6.21,,6.1,20230405,02:50
EGAA,9.0,9.0,100.0,200.0,5.14444,0.0,0.760476,,6.21,,6.3,20230405,03:20
EGAA,10.0,9.0,93.5,200.0,4.629996,0.0,0.760476,,6.21,,10.0,20230405,03:50
EGAA,10.0,9.0,93.5,200.0,5.6588840000000005,0.0,0.759714,,6.21,,10.0,20230405,04:20
EGAA,10.0,9.0,93.5,210.0,5.6588840000000005,0.0,0.759714,,6.21,,10.0,20230405,04:50
EGAA,10.0,9.0,93.5,200.0,5.6588840000000005,0.0,0.759714,,6.21,,10.0,20230405,05:20
EGAA,10.0,9.0,93.5,190.0,4.629996,0.0,0.759714,,6.21,,10.0,20230405,05:50
EGAA,10.0,9.0,93.5,180.0,3.601108,0.0,0.759714,,6.21,,10.0,20230405,06:20
EGAA,10.0,9.0,93.5,190.0,3.086664,0.0,0.759714,,6.21,,10.0,20230405,06:50
EGAA,10.0,10.0,100.0,210.0,5.6588840000000005,0.0,0.759714,,6.21,,10.0,20230405,07:20
EGAA,11.0,10.0,93.55,210.0,4.629996,0.0,0.759714,,6.21,,11.0,20230405,07:50
EGAA,11.0,10.0,93.55,210.0,4.115552,0.0,0.759714,,1.86,,11.0,20230405,08:20
EGAA,11.0,10.0,93.55,210.0,4.115552,0.0,0.759714,,6.21,,11.0,20230405,08:50
EGAA,11.0,11.0,100.0,210.0,3.601108,0.0,0.759714,,4.97,,11.0,20230405,09:20
EGAA,11.0,11.0,100.0,210.0,3.601108,0.0,0.759714,,6.21,,11.0,20230405,09:50
EGAA,12.0,11.0,93.6,200.0,3.601108,0.0,0.759714,,6.21,,12.0,20230405,10:20
EGAA,12.0,11.0,93.6,210.0,4.115552,0.0,0.759714,,6.21,,12.0,20230405,10:50
EGAA,12.0,11.0,93.6,200.0,3.601108,0.0,0.759714,,6.21,,12.0,20230405,11:20
EGAA,12.0,11.0,93.6,220.0,4.115552,0.0,0.759714,,6.21,,12.0,20230405,11:50
EGAA,13.0,11.0,87.65,220.0,5.14444,0.0,0.758952,,6.21,,13.0,20230405,12:20
EGAA,13.0,11.0,87.65,230.0,4.115552,0.0,0.758952,,2.3,,13.0,20230405,12:50
EGAA,13.0,12.0,93.65,230.0,4.115552,0.0,0.758952,,6.21,,13.0,20230405,13:20
EGAA,13.0,12.0,93.65,220.0,4.629996,0.0,0.758952,,6.21,,13.0,20230405,13:50
EGAA,13.0,12.0,93.65,220.0,4.115552,0.0,0.758952,,6.21,,13.0,20230405,14:20
EGAA,13.0,12.0,93.65,240.0,5.6588840000000005,0.0,0.758952,,6.21,,13.0,20230405,14:50
EGAA,12.0,11.0,93.6,290.0,5.14444,0.0,0.758952,,1.86,,12.0,20230405,15:20
EGAA,11.0,11.0,100.0,280.0,4.629996,0.0,0.758952,,3.73,,11.0,20230405,15:50
EGAA,12.0,11.0,93.6,290.0,4.115552,0.0,0.758952,,6.21,,12.0,20230405,16:20
EGAA,12.0,11.0,93.6,290.0,1.543332,0.0,0.758952,,6.21,,12.0,20230405,16:50
EGAA,12.0,10.0,87.56,260.0,3.601108,0.0,0.758952,,6.21,,12.0,20230405,17:20
EGAA,12.0,10.0,87.56,240.0,3.086664,0.0,0.758952,,6.21,,12.0,20230405,17:50
EGAA,12.0,10.0,87.56,230.0,3.086664,0.0,0.758952,,6.21,,12.0,20230405,18:20
EGAA,11.0,9.0,87.47,270.0,5.14444,0.0,0.758952,,6.21,,11.0,20230405,18:50
EGAA,10.0,8.0,87.37,300.0,4.115552,0.0,0.758952,,6.21,,10.0,20230405,19:20
EGAA,10.0,8.0,87.37,320.0,1.543332,0.0,0.758952,,6.21,,10.0,20230405,19:50
EGAA,10.0,8.0,87.37,250.0,2.57222,0.0,0.759714,,6.21,,10.0,20230405,20:20
EGAA,9.0,8.0,93.45,260.0,3.086664,0.0,0.759714,,4.35,,7.2,20230405,20:50
EGAA,9.0,7.0,87.28,290.0,2.57222,0.0,0.758952,,6.21,,7.6,20230405,21:20
EGAA,9.0,7.0,87.28,250.0,2.57222,0.0,0.758952,,6.21,,7.6,20230405,21:50
EGAA,9.0,7.0,87.28,280.0,4.115552,0.0,0.759714,,6.21,,6.7,20230405,22:20
EGAA,8.0,6.0,87.19,280.0,3.086664,0.0,0.759714,,6.21,,6.0,20230405,22:50
EGAA,6.0,5.0,93.3,270.0,2.057776,0.0,0.759714,,6.21,,4.5,20230405,23:20
EGAA,5.0,4.0,93.24,270.0,3.086664,0.0,0.759714,,6.21,,2.4,20230405,23:50
EGAA,4.0,4.0,100.0,270.0,3.086664,0.0,0.759714,,6.21,,1.2,20230406,00:20
EGAA,4.0,3.0,93.19,250.0,2.57222,0.0,0.758952,,6.21,,1.6,20230406,00:50
EGAA,4.0,4.0,100.0,240.0,2.57222,0.0,0.758952,,6.21,,1.6,20230406,01:20
EGAA,5.0,4.0,93.24,230.0,2.57222,0.0,0.758952,,6.21,,2.8,20230406,01:50
EGAA,5.0,4.0,93.24,230.0,2.057776,0.0,0.758952,,6.21,,3.3,20230406,02:20
EGAA,5.0,4.0,93.24,250.0,2.057776,0.0,0.758952,,6.21,,3.3,20230406,02:50
EGAA,5.0,5.0,100.0,,1.028888,0.0,0.758952,,6.21,,5.0,20230406,03:20
EGAA,5.0,5.0,100.0,230.0,2.057776,0.0,0.758952,,6.21,,3.3,20230406,03:50
EGAA,5.0,4.0,93.24,250.0,2.57222,0.0,0.758952,,6.21,,2.8,20230406,04:20
EGAA,4.0,4.0,100.0,250.0,2.057776,0.0,0.758952,,6.21,,2.1,20230406,04:50
EGAA,4.0,4.0,100.0,250.0,2.057776,0.0,0.758952,,6.21,,2.1,20230406,05:20
EGAA,4.0,3.0,93.19,270.0,2.57222,0.0,0.758952,,6.21,,1.6,20230406,05:50
EGAA,4.0,3.0,93.19,260.0,3.086664,0.0,0.758952,,6.21,,1.2,20230406,06:20
EGAA,4.0,4.0,100.0,290.0,2.57222,0.0,0.759714,,6.21,,1.6,20230406,06:50
EGAA,7.0,5.0,87.09,300.0,3.601108,0.0,0.759714,,6.21,,4.5,20230406,07:20
EGAA,7.0,5.0,87.09,290.0,3.601108,0.0,0.759714,,6.21,,4.5,20230406,07:50
EGAA,7.0,5.0,87.09,290.0,5.14444,0.0,0.759714,,6.21,,3.8,20230406,08:20
